cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
4042,medroxyprogesterone,https://pubchem.ncbi.nlm.nih.gov/compound/4042,145,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Oedema; Myalgia; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Convulsion; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Malnutrition; Tremor; Mental disorder; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Cardiac disorder; Oedema peripheral; Eye disorder; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Hepatitis; Bradycardia; Sinusitis; Urinary tract infection; Infestation; Epistaxis; Hepatobiliary disease; Neuropathy peripheral; Acute coronary syndrome; Myocardial infarction; Hyperglycaemia; Stomatitis; Jaundice; Upper respiratory tract infection; Weight increased; Depression; Weight decreased; Bronchitis; Pollakiuria; Dysuria; Abdominal distension; Abdominal discomfort; Bronchospasm; Nasopharyngitis; Influenza; Muscular weakness; Alanine aminotransferase increased; Asthma; Dysphagia; Dry skin; Hypokalaemia; Breast disorder; Pain in extremity; Orthostatic hypotension; Anaphylactoid reaction; Blood creatinine increased; Mood swings; Face oedema; Ataxia; Urinary retention; Disturbance in sexual arousal; Migraine; Irritability; Affect lability; Menopausal symptoms; Cerebrovascular accident; Increased appetite; Psychotic disorder; Hypoglycaemia; Osteoarthritis; Hot flush; Purpura; Thirst; Libido decreased; Swelling; Thrombophlebitis; Amnesia; Hepatic failure; Diabetes mellitus; Cardiac failure congestive; Haemolytic anaemia; Injection site reaction; Blood alkaline phosphatase increased; Sepsis; Hepatic function abnormal; Neoplasm
4043,medrysone,https://pubchem.ncbi.nlm.nih.gov/compound/4043,5,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C,Hypersensitivity; Pain; Vision blurred; Visual impairment; Conjunctivitis
4044,mefenamic,https://pubchem.ncbi.nlm.nih.gov/compound/4044,97,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Thrombocytopenia; Infection; Tachycardia; Shock; Oedema; Hypertension; Discomfort; Dry mouth; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Ill-defined disorder; Tremor; Mental disorder; Vision blurred; Flatulence; Alopecia; Nervousness; Tension; Arrhythmia; Tinnitus; Erythema multiforme; Urethral disorder; Haemorrhage; Urinary tract disorder; Haemoglobin; Hepatitis; Hallucination; Haematuria; Pneumonia; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Hyperglycaemia; Stomatitis; Renal failure; Jaundice; Conjunctivitis; Stevens-Johnson syndrome; Pancreatitis; Photosensitivity reaction; Dysuria; Pancytopenia; Eosinophilia; Asthma; Gastritis; Toxic epidermal necrolysis; Anaphylactoid reaction; Liver function test abnormal; Gastrointestinal haemorrhage; Hyponatraemia; Purpura; Renal impairment; Dermatitis exfoliative; Hepatic failure; Cardiac failure congestive; Haemolytic anaemia; Vascular purpura; Polyuria; Deafness; Sepsis; Lymphadenopathy; Ecchymosis; Ear pain
4046,mefloquine,https://pubchem.ncbi.nlm.nih.gov/compound/4046,84,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Fatigue; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Oedema; Myalgia; Hypertension; Discomfort; Chest pain; Anxiety; Confusional state; Loss of consciousness; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Malnutrition; Tremor; Mental disorder; Vision blurred; Angiopathy; Mediastinal disorder; Alopecia; Chills; Flushing; Cardiac disorder; Eye disorder; Connective tissue disorder; Tinnitus; Erythema multiforme; Visual impairment; Bradycardia; Hallucination; Hepatobiliary disease; Neuropathy peripheral; Pneumonia; Agranulocytosis; Renal failure; Stevens-Johnson syndrome; Muscular weakness; Mood swings; Ataxia; Irritability; Affect lability; Psychotic disorder; Dermatitis bullous; Hepatic failure; Sleep disorder; Deafness
4048,megestrol,https://pubchem.ncbi.nlm.nih.gov/compound/4048,36,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,Nausea; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Asthenia; Urticaria; Pain; Feeling abnormal; Constipation; Dyspnoea; Hypotension; Infection; Hyperhidrosis; Oedema; Hypertension; Discomfort; Malaise; Ill-defined disorder; Flatulence; Alopecia; Hyperglycaemia; Weight increased; Pollakiuria; Erectile dysfunction; Mood swings; Affect lability; Menopausal symptoms; Increased appetite; Lethargy; Hot flush; Cardiac failure; Thrombophlebitis; Diabetes mellitus; Gynaecomastia
4051,meloxicam,https://pubchem.ncbi.nlm.nih.gov/compound/4051,142,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)[O-].[Na+],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Malnutrition; Tremor; Mental disorder; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Sinusitis; Urinary tract infection; Infestation; Hepatobiliary disease; Haematuria; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Stomatitis; Renal failure; Jaundice; Upper respiratory tract infection; Conjunctivitis; Weight increased; Stevens-Johnson syndrome; Weight decreased; Pancreatitis; Photosensitivity reaction; Bronchitis; Pollakiuria; Pancytopenia; Angina pectoris; Abdominal discomfort; Bronchospasm; Nasopharyngitis; Influenza; Aspartate aminotransferase increased; Alanine aminotransferase increased; Asthma; Abdominal pain upper; Gastritis; Toxic epidermal necrolysis; Pain in extremity; Anaphylactoid reaction; Blood creatinine increased; Liver function test abnormal; Dehydration; Mood swings; Face oedema; Urinary retention; Affect lability; Menopausal symptoms; Arthritis; Increased appetite; Hot flush; Gastrointestinal haemorrhage; Cardiac failure; Purpura; Renal failure acute; Renal impairment; Dermatitis exfoliative; Dermatitis bullous; Swelling; Hepatic failure; Cardiac failure congestive; Vascular purpura; Hepatic function abnormal
4053,melphalan,https://pubchem.ncbi.nlm.nih.gov/compound/4053,56,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Nausea; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Urticaria; Gastrointestinal disorder; Pain; Fatigue; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Thrombocytopenia; Infection; Tachycardia; Cough; Oedema; Myalgia; Chest pain; Anaemia; Convulsion; Leukopenia; Mediastinal disorder; Immune system disorder; Alopecia; Flushing; Arrhythmia; Connective tissue disorder; Urethral disorder; Haemorrhage; Urinary tract disorder; Haemoglobin; Hepatitis; Hepatobiliary disease; Neuropathy peripheral; Stomatitis; Jaundice; Neutropenia; Pancytopenia; Bronchospasm; Liver function test abnormal; Cardiac arrest; Hyponatraemia; Renal failure acute; Atrial fibrillation; Haemolytic anaemia; Injection site reaction; Neoplasm
4054,memantine,https://pubchem.ncbi.nlm.nih.gov/compound/4054,175,CC12CC3CC(C1)(CC(C3)(C2)N)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Loss of consciousness; Anaemia; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Agitation; Malnutrition; Tremor; Mental disorder; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Hypoaesthesia; Bradycardia; Sinusitis; Urinary tract infection; Infestation; Epistaxis; Hallucination; Hepatobiliary disease; Neuropathy peripheral; Haematuria; Pneumonia; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Hyperglycaemia; Renal failure; Upper respiratory tract infection; Conjunctivitis; Weight increased; Depression; Stevens-Johnson syndrome; Weight decreased; Pancreatitis; Neutropenia; Bronchitis; Pollakiuria; Erectile dysfunction; Dysuria; Pancytopenia; Angina pectoris; Bronchospasm; Nasopharyngitis; Influenza; Muscular weakness; Aspartate aminotransferase increased; Alanine aminotransferase increased; Asthma; Dysphagia; Dry skin; Gastritis; Hypokalaemia; Pain in extremity; Orthostatic hypotension; Blood creatinine increased; Liver function test abnormal; Dehydration; Mood swings; Ataxia; Cardiac arrest; Urinary retention; Disturbance in sexual arousal; Irritability; Affect lability; Menopausal symptoms; Cerebrovascular accident; Arthritis; Increased appetite; Lethargy; Psychotic disorder; Hypoglycaemia; Osteoarthritis; Hot flush; Gastrointestinal haemorrhage; Hyponatraemia; Cardiac failure; Purpura; Diplopia; Renal failure acute; Renal impairment; Dermatitis bullous; Libido decreased; Atrial fibrillation; Injury; Thrombophlebitis; Amnesia; Hepatic failure; Diabetes mellitus; Cardiac failure congestive; Vascular purpura; Eye pain; Eczema; Gastroenteritis; Polyuria; Sleep disorder; Deafness; Blood alkaline phosphatase increased; Sepsis; Hepatic function abnormal; Ear pain; Pulmonary oedema; Neoplasm
4057,Cantril,https://pubchem.ncbi.nlm.nih.gov/compound/4057,22,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,Nausea; Headache; Vomiting; Dizziness; Asthenia; Hypersensitivity; Urticaria; Feeling abnormal; Constipation; Insomnia; Somnolence; Anaphylactic shock; Tachycardia; Dry mouth; Confusional state; Palpitations; Vision blurred; Nervousness; Tension; Erectile dysfunction; Abdominal distension; Urinary retention
4058,meperidine,https://pubchem.ncbi.nlm.nih.gov/compound/4058,47,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Pruritus; Asthenia; Hypersensitivity; Urticaria; Feeling abnormal; Constipation; Decreased appetite; Insomnia; Somnolence; Hypotension; Anaphylactic shock; Hyperhidrosis; Tachycardia; Shock; Oedema; Hypertension; Dry mouth; Anxiety; Confusional state; Loss of consciousness; Convulsion; Vertigo; Syncope; Palpitations; Erythema; Muscle spasms; Agitation; Tremor; Flushing; Visual impairment; Bradycardia; Hallucination; Orthostatic hypotension; Mood swings; Cardiac arrest; Urinary retention; Disturbance in sexual arousal; Irritability; Affect lability; Psychotic disorder; Libido decreased
4060,mephenytoin,https://pubchem.ncbi.nlm.nih.gov/compound/4060,40,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,Nausea; Dermatitis; Rash; Vomiting; Dizziness; Asthenia; Hypersensitivity; Feeling abnormal; Fatigue; Insomnia; Somnolence; Thrombocytopenia; Oedema; Confusional state; Anaemia; Convulsion; Leukopenia; Tremor; Alopecia; Nervousness; Tension; Erythema multiforme; Hepatitis; Agranulocytosis; Jaundice; Conjunctivitis; Weight increased; Stevens-Johnson syndrome; Neutropenia; Pancytopenia; Eosinophilia; Toxic epidermal necrolysis; Ataxia; Irritability; Psychotic disorder; Osteoarthritis; Diplopia; Dermatitis exfoliative; Haemolytic anaemia; Lymphadenopathy
4062,mepivacaine,https://pubchem.ncbi.nlm.nih.gov/compound/4062,37,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,Nausea; Headache; Vomiting; Dizziness; Pruritus; Asthenia; Hypersensitivity; Urticaria; Body temperature increased; Somnolence; Hypotension; Paraesthesia; Anaphylactic shock; Hyperhidrosis; Tachycardia; Shock; Oedema; Hypertension; Anxiety; Angioedema; Loss of consciousness; Convulsion; Syncope; Back pain; Erythema; Agitation; Tremor; Vision blurred; Chills; Nervousness; Tension; Tinnitus; Bradycardia; Anaphylactoid reaction; Cardiac arrest; Urinary retention; Swelling
4064,meprobamate,https://pubchem.ncbi.nlm.nih.gov/compound/4064,39,CCCC(C)(COC(=O)N)COC(=O)N,Nausea; Headache; Dermatitis; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Body temperature increased; Somnolence; Hypotension; Paraesthesia; Anaphylactic shock; Tachycardia; Shock; Angioedema; Loss of consciousness; Leukopenia; Vertigo; Syncope; Palpitations; Agitation; Chills; Oedema peripheral; Arrhythmia; Erythema multiforme; Agranulocytosis; Stomatitis; Stevens-Johnson syndrome; Eosinophilia; Bronchospasm; Ataxia; Purpura; Dermatitis exfoliative; Dermatitis bullous; Vascular purpura; Lymphadenopathy; Ecchymosis
4075,5-ASA,https://pubchem.ncbi.nlm.nih.gov/compound/4075,150,C1=CC(=C(C=C1N)C(=O)O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Tremor; Mental disorder; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Cardiac disorder; Oedema peripheral; Eye disorder; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Sinusitis; Urinary tract infection; Infestation; Epistaxis; Hepatobiliary disease; Neuropathy peripheral; Haematuria; Pneumonia; Agranulocytosis; Stomatitis; Renal failure; Jaundice; Upper respiratory tract infection; Conjunctivitis; Weight increased; Depression; Stevens-Johnson syndrome; Weight decreased; Pancreatitis; Neutropenia; Photosensitivity reaction; Bronchitis; Pollakiuria; Dysuria; Pancytopenia; Abdominal distension; Eosinophilia; Angina pectoris; Abdominal discomfort; Bronchospasm; Nasopharyngitis; Influenza; Aspartate aminotransferase increased; Alanine aminotransferase increased; Asthma; Abdominal pain upper; Dysphagia; Dry skin; Gastritis; Breast disorder; Orthostatic hypotension; Blood creatinine increased; Liver function test abnormal; Mood swings; Face oedema; Disturbance in sexual arousal; Migraine; Affect lability; Arthritis; Increased appetite; Lethargy; Osteoarthritis; Gastrointestinal haemorrhage; Renal failure acute; Thirst; Renal impairment; Dermatitis bullous; Libido decreased; Atrial fibrillation; Hepatic failure; Eye pain; Eczema; Gastroenteritis; Deafness; Blood alkaline phosphatase increased; Lymphadenopathy; Ecchymosis; Ear pain
4086,metaproterenol,https://pubchem.ncbi.nlm.nih.gov/compound/4086,42,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,Nausea; Headache; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Urticaria; Body temperature increased; Pain; Fatigue; Musculoskeletal discomfort; Insomnia; Somnolence; Anaphylactic shock; Hyperhidrosis; Tachycardia; Shock; Cough; Oedema; Myalgia; Hypertension; Dry mouth; Chest pain; Loss of consciousness; Syncope; Palpitations; Muscle spasms; Tremor; Vision blurred; Dysgeusia; Chills; Nervousness; Tension; Arrhythmia; Abdominal discomfort; Bronchospasm; Influenza; Asthma; Hypokalaemia; Anaphylactoid reaction
4091,metformin,https://pubchem.ncbi.nlm.nih.gov/compound/4091,82,CN(C)C(=N)N=C(N)N,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Somnolence; Hypotension; Paraesthesia; Skin disorder; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Shock; Oedema; Myalgia; Hypertension; Discomfort; Chest pain; Loss of consciousness; Syncope; Malaise; Palpitations; Ill-defined disorder; Erythema; Muscle spasms; Malnutrition; Tremor; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Chills; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Connective tissue disorder; Rhinitis; Hepatitis; Hypoaesthesia; Bradycardia; Infestation; Hepatobiliary disease; Neuropathy peripheral; Upper respiratory tract infection; Pancreatitis; Neutropenia; Abdominal distension; Angina pectoris; Abdominal discomfort; Nasopharyngitis; Influenza; Abdominal pain upper; Breast disorder; Pain in extremity; Liver function test abnormal; Dehydration; Migraine; Lethargy; Hypoglycaemia; Renal impairment; Injury; Nasal congestion; Ear pain
4095,methadone,https://pubchem.ncbi.nlm.nih.gov/compound/4095,58,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Pain; Feeling abnormal; Constipation; Decreased appetite; Insomnia; Somnolence; Hypotension; Anaphylactic shock; Thrombocytopenia; Hyperhidrosis; Tachycardia; Shock; Oedema; Dry mouth; Anxiety; Confusional state; Loss of consciousness; Convulsion; Vertigo; Syncope; Palpitations; Erythema; Muscle spasms; Agitation; Tremor; Chills; Flushing; Arrhythmia; Visual impairment; Bradycardia; Hallucination; Weight increased; Weight decreased; Nasopharyngitis; Hypokalaemia; Orthostatic hypotension; Cardiac arrest; Urinary retention; Disturbance in sexual arousal; Irritability; Cardiac failure; Libido decreased; Swelling; Pulmonary oedema
4101,methenamine,https://pubchem.ncbi.nlm.nih.gov/compound/4101,10,C1N2CN3CN1CN(C2)C3,Nausea; Dermatitis; Rash; Vomiting; Pruritus; Gastrointestinal disorder; Dyspepsia; Haematuria; Dysuria; Abdominal discomfort
4107,methocarbamol,https://pubchem.ncbi.nlm.nih.gov/compound/4107,36,COC1=CC=CC=C1OCC(COC(=O)N)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Pruritus; Hypersensitivity; Urticaria; Body temperature increased; Pain; Feeling abnormal; Dyspepsia; Insomnia; Somnolence; Hypotension; Anaphylactic shock; Shock; Confusional state; Angioedema; Loss of consciousness; Convulsion; Leukopenia; Vertigo; Syncope; Vision blurred; Dysgeusia; Flushing; Bradycardia; Jaundice; Conjunctivitis; Diplopia; Injury; Thrombophlebitis; Nasal congestion; Amnesia
